152.244949	-76.573053
152.744935	-76.569244
153.244920	-76.565423
153.744906	-76.561603
154.244892	-76.557842
154.744879	-76.554242
155.244868	-76.550928
155.744859	-76.548005
156.244853	-76.545512
156.744848	-76.543407
157.244845	-76.541584
157.744842	-76.539918
158.244840	-76.538302
158.744837	-76.536676
159.244834	-76.535026
159.744832	-76.533360
160.244829	-76.531701
160.744826	-76.530068
161.244824	-76.528472
161.744821	-76.526914
162.244819	-76.525380
162.744816	-76.523846
163.244814	-76.522290
163.744811	-76.520695
164.244809	-76.519059
164.744806	-76.517396
165.244803	-76.515734
165.744801	-76.514105
166.244798	-76.512541
166.744796	-76.511057
167.244794	-76.509640
167.744792	-76.508250
168.244790	-76.506832
168.744788	-76.505337
169.244785	-76.503751
169.744783	-76.502096
170.244780	-76.500424
170.744777	-76.498792
171.244775	-76.497234
171.744772	-76.495748
172.244770	-76.494298
172.744768	-76.492831
173.244766	-76.491294
173.744763	-76.489660
174.244760	-76.487933
174.744757	-76.486138
175.244754	-76.484301
175.744750	-76.482432
176.244746	-76.480509
176.744742	-76.478498
177.244738	-76.476371
177.744733	-76.474138
178.244728	-76.471867
178.744723	-76.469667
179.244719	-76.467639
179.744715	-76.465816
180.244713	-76.464143
180.744710	-76.462523
181.244707	-76.460870
181.744704	-76.459147
182.244701	-76.457356
182.744698	-76.455507
183.244694	-76.453604
183.744690	-76.451637
184.244686	-76.449592
184.744681	-76.447460
185.244677	-76.445244
185.744671	-76.442961
186.244666	-76.440639
186.744660	-76.438308
187.244655	-76.436000
187.744650	-76.433732
188.244645	-76.431509
188.744640	-76.429325
189.244636	-76.427165
189.744631	-76.425017
190.244626	-76.422864
190.744622	-76.420697
191.244617	-76.418507
191.744612	-76.416298
192.244607	-76.414088
192.744602	-76.411910
193.244598	-76.409803
193.744594	-76.407798
194.244590	-76.405917
194.744587	-76.404177
195.244585	-76.402622
195.744583	-76.401372
196.244583	-76.400676
196.744583	-76.400948
197.244580	-76.402732
197.744565	-76.406578
198.244525	-76.412880
198.744446	-76.421747
199.244321	-76.432967
199.744149	-76.446079
200.243941	-76.460501
200.743710	-76.475671
201.243471	-76.491138
201.743232	-76.506604
202.242998	-76.521910
202.742770	-76.537002
203.242548	-76.551888
203.742331	-76.566604
204.242119	-76.581195
204.741908	-76.595703
205.241699	-76.610164
205.741490	-76.624602
206.241282	-76.639030
206.741074	-76.653458
207.240866	-76.667891
207.740657	-76.682333
208.240448	-76.696785
208.740239	-76.711250
209.240029	-76.725728
209.739819	-76.740216
210.239609	-76.754713
210.739399	-76.769215
211.239188	-76.783719
211.738978	-76.798222
212.238768	-76.812720
212.738558	-76.827212
213.238348	-76.841698
213.738138	-76.856179
214.237928	-76.870660
214.737718	-76.885148
215.237508	-76.899649
215.737297	-76.914169
216.237086	-76.928706
216.736874	-76.943258
217.236662	-76.957816
217.736450	-76.972367
218.236239	-76.986879
218.736032	-77.001273
219.235834	-77.015360
219.735654	-77.028749
220.235510	-77.040785
220.735414	-77.050549
221.235373	-77.056935
221.735371	-77.058630
222.235347	-77.053815
222.735145	-77.039595
223.234359	-77.011589
223.732113	-76.964291
224.226933	-76.892530
224.717034	-76.793547
225.201109	-76.668355
225.678992	-76.521279
226.151549	-76.357902
226.619865	-76.182742
227.084360	-75.997689
227.544195	-75.801352
227.996869	-75.589038
228.437704	-75.353153
228.859152	-75.084204
229.250324	-74.772914
229.598116	-74.413835
229.891537	-74.009074
230.127574	-73.568294
230.312796	-73.103812
230.458832	-72.625558
230.576569	-72.139584
230.673147	-71.648985
230.751936	-71.155228
230.814147	-70.659113
230.860676	-70.161283
230.893202	-69.662341
230.914283	-69.162783
230.926810	-68.662937
230.933410	-68.162979
230.936129	-67.662986
230.936439	-67.162985
230.935380	-66.662986
230.933700	-66.162989
230.931951	-65.662992
230.930537	-65.162994
230.929743	-64.662995
230.929744	-64.162995
230.930608	-63.662996
230.932307	-63.162999
230.934745	-62.663005
230.937791	-62.163014
230.941303	-61.663026
230.945141	-61.163041
230.949163	-60.663057
230.953212	-60.163073
230.957068	-59.663088
230.960397	-59.163099
230.962678	-58.663104
230.963142	-58.163104
230.960729	-57.663110
230.954071	-57.163154
230.941502	-56.663312
230.921089	-56.163729
230.890686	-55.664655
230.847981	-55.166483
230.790498	-54.669799
230.715590	-54.175443
230.620479	-53.684575
230.502419	-53.198717
230.358944	-52.719748
230.188092	-52.249848
229.988483	-51.791424
229.759240	-51.347075
229.499913	-50.919586
229.210489	-50.511871
228.891467	-50.126875
228.543879	-49.767458
228.169273	-49.436298
227.769697	-49.135740
227.347703	-48.867569
226.906263	-48.632782
226.448579	-48.431488
225.977853	-48.262932
225.497101	-48.125557
225.009021	-48.017055
224.515891	-47.934482
224.019510	-47.874458
223.521205	-47.833361
223.021877	-47.807466
222.522085	-47.793045
222.022128	-47.786512
221.522130	-47.784610
221.022130	-47.784589
220.522130	-47.784306
220.022134	-47.782257
219.522156	-47.777549
219.022216	-47.769840
218.522328	-47.759238
218.022499	-47.746169
217.522722	-47.731233
217.022983	-47.715082
216.523264	-47.698339
216.023546	-47.681546
215.523815	-47.665141
215.024061	-47.649454
214.524279	-47.634708
214.024466	-47.621036
213.524623	-47.608492
213.024754	-47.597069
212.524861	-47.586712
212.024949	-47.577333
211.525021	-47.568821
211.025082	-47.561047
210.525133	-47.553878
210.025178	-47.547185
209.525218	-47.540854
209.025255	-47.534799
208.525289	-47.528975
208.025320	-47.523382
207.525348	-47.518065
207.025373	-47.513105
206.525393	-47.508594
206.025409	-47.504620
205.525420	-47.501253
205.025428	-47.498538
204.525432	-47.496496
204.025434	-47.495127
203.525434	-47.494409
203.025434	-47.494302
202.525434	-47.494749
202.025435	-47.495681
201.525437	-47.497022
201.025440	-47.498697
200.525444	-47.500634
200.025448	-47.502770
199.525453	-47.505049
199.025459	-47.507425
198.525465	-47.509860
198.025471	-47.512320
197.525477	-47.514779
197.025483	-47.517213
196.525489	-47.519600
196.025494	-47.521918
195.525499	-47.524150
195.025504	-47.526283
194.525508	-47.528310
194.025511	-47.530233
193.525515	-47.532061
193.025518	-47.533809
192.525521	-47.535492
192.025523	-47.537128
191.525526	-47.538729
191.025528	-47.540308
190.525531	-47.541875
190.025533	-47.543439
189.525536	-47.545007
189.025538	-47.546582
188.525541	-47.548166
188.025543	-47.549761
187.525546	-47.551368
187.025548	-47.552987
186.525551	-47.554618
186.025554	-47.556261
185.525556	-47.557916
185.025559	-47.559584
184.525562	-47.561260
184.025565	-47.562940
183.525568	-47.564617
183.025570	-47.566281
182.525573	-47.567928
182.025576	-47.569556
181.525578	-47.571170
181.025581	-47.572773
180.525584	-47.574369
180.025586	-47.575959
179.525589	-47.577552
179.025591	-47.579151
178.525594	-47.580760
178.025596	-47.582372
177.525599	-47.583975
177.025601	-47.585564
176.525604	-47.587139
176.025606	-47.588714
175.525609	-47.590303
175.025612	-47.591913
174.525614	-47.593539
174.025617	-47.595168
173.525619	-47.596786
173.025622	-47.598384
172.525624	-47.599956
172.025627	-47.601501
171.525629	-47.603012
171.025631	-47.604481
170.525633	-47.605903
170.025635	-47.607273
169.525637	-47.608588
169.025639	-47.609843
168.525640	-47.611023
168.025641	-47.612103
167.525642	-47.613044
167.025643	-47.613804
166.525643	-47.614334
166.025643	-47.614590
165.525643	-47.614537
165.025643	-47.614151
164.525644	-47.613424
164.025645	-47.612360
163.525647	-47.610980
163.025649	-47.609307
162.525653	-47.607375
162.025658	-47.605220
161.525663	-47.602881
161.025669	-47.600400
160.525676	-47.597816
160.025683	-47.595165
159.525690	-47.592473
159.025698	-47.589760
158.525705	-47.587033
158.025713	-47.584291
157.525720	-47.581523
157.025728	-47.578706
156.525737	-47.575806
156.025746	-47.572777
155.525756	-47.569567
155.025768	-47.566118
154.525782	-47.562377
154.025799	-47.558300
153.525818	-47.553856
153.025842	-47.549033
152.525869	-47.543834
152.025900	-47.538278
151.525934	-47.532392
151.025972	-47.526209
150.526014	-47.519765
150.026058	-47.513097
149.526105	-47.506247
149.026154	-47.499258
148.526204	-47.492168
148.026256	-47.485012
147.526307	-47.477815
147.026360	-47.470592
146.526412	-47.463355
146.026465	-47.456110
145.526517	-47.448869
145.026569	-47.441640
144.526621	-47.434435
144.026673	-47.427264
143.526723	-47.420132
143.026774	-47.413041
142.526823	-47.405990
142.026873	-47.398975
141.526921	-47.391994
141.026970	-47.385045
140.527018	-47.378127
140.027065	-47.371238
139.527112	-47.364380
139.027158	-47.357565
138.527204	-47.350821
138.027248	-47.344220
137.527287	-47.337914
137.027320	-47.332194
136.527341	-47.327552
136.027349	-47.324714
135.527349	-47.324624
135.027362	-47.328402
134.527441	-47.337303
134.027677	-47.352711
133.528226	-47.376161
133.029326	-47.409347
132.531331	-47.454106
132.034737	-47.512394
131.540226	-47.586300
131.048709	-47.678034
130.561373	-47.789873
130.079706	-47.924041
129.605501	-48.082575
129.140841	-48.267223
128.688081	-48.479382
128.249796	-48.720023
127.828688	-48.989594
127.427443	-49.287924
127.048584	-49.614211
126.694359	-49.967087
126.366673	-50.344734
126.067073	-50.745027
125.796730	-51.165632
125.556348	-51.604049
125.346044	-52.057661
125.165305	-52.523844
125.013075	-53.000099
124.887868	-53.484162
124.787891	-53.974059
124.711160	-54.468131
124.655586	-54.965029
124.618979	-55.463684
124.599021	-55.963282
124.593259	-56.463247
124.599180	-56.963210
124.614341	-57.462979
124.636491	-57.962487
124.663632	-58.461749
124.694004	-58.960826
124.726031	-59.459799
124.758289	-59.958757
124.789506	-60.457782
124.818587	-60.956936
124.844652	-61.456256
124.867064	-61.955754
124.885469	-62.455415
124.899802	-62.955209
124.910261	-63.455100
124.917249	-63.955051
124.921296	-64.455034
124.922995	-64.955031
124.922935	-65.455031
124.921664	-65.955030
124.919668	-66.455026
124.917400	-66.955021
124.915283	-67.455016
124.913695	-67.955014
124.912931	-68.455013
124.913195	-68.955013
124.914611	-69.455011
124.917234	-69.955004
124.921038	-70.454990
124.925938	-70.954966
124.931838	-71.454931
124.938672	-71.954884
124.946383	-72.454825
124.954885	-72.954752
124.964037	-73.454668
124.973664	-73.954576
124.983597	-74.454477
124.993705	-74.954375
125.003901	-75.454271
125.014142	-75.954166
125.024416	-76.454060
125.034730	-76.953954
125.045102	-77.453847
125.055544	-77.953737
125.066052	-78.453627
125.076586	-78.953516
125.087077	-79.453406
125.097436	-79.953299
125.107577	-80.453196
125.117435	-80.953099
125.126950	-81.453008
125.136071	-81.952925
125.144766	-82.452849
125.153079	-82.952780
125.161172	-83.452715
125.169358	-83.952648
125.178078	-84.452572
125.187805	-84.952477
125.198898	-85.452354
125.211436	-85.952197
125.225136	-86.452009
125.239390	-86.951806
125.253407	-87.451609
125.266388	-87.951441
125.277652	-88.451314
125.286713	-88.951232
125.293287	-89.451189
125.297266	-89.951173
125.298667	-90.451171
125.297615	-90.951170
125.294331	-91.451159
125.289137	-91.951132
125.282445	-92.451087
125.274738	-92.951028
125.266550	-93.450961
125.258487	-93.950896
125.251285	-94.450844
125.245923	-94.950815
125.243733	-95.450811
125.246474	-95.950805
125.256347	-96.450709
125.275982	-96.950326
125.308445	-97.449275
125.357246	-97.946893
125.426318	-98.442105
125.519855	-98.933283
125.641978	-99.418143
125.796279	-99.893737
125.985458	-100.356561
126.211146	-100.802715
126.473858	-101.228116
126.772925	-101.628790
127.106468	-102.001257
127.471610	-102.342810
127.864911	-102.651523
128.282797	-102.926048
128.721748	-103.165456
129.178307	-103.369296
129.649056	-103.537804
130.130692	-103.672081
130.620173	-103.774127
131.114880	-103.846736
131.612713	-103.893331
132.112121	-103.917804
132.612086	-103.924316
133.112039	-103.917052
133.611750	-103.899946
134.111200	-103.876471
134.610476	-103.849546
135.109691	-103.821546
135.608951	-103.794359
136.108330	-103.769449
136.607864	-103.747866
137.107553	-103.730259
137.607375	-103.716895
138.107290	-103.707709
138.607262	-103.702386
139.107259	-103.700448
139.607258	-103.701330
140.107249	-103.704436
140.607226	-103.709198
141.107191	-103.715111
141.607147	-103.721750
142.107098	-103.728764
142.607048	-103.735856
143.107000	-103.742780
143.606956	-103.749345
144.106920	-103.755407
144.606890	-103.760867
145.106867	-103.765649
145.606851	-103.769693
146.106840	-103.772951
146.606834	-103.775396
147.106831	-103.777029
147.606831	-103.777895
148.106831	-103.778087
148.606831	-103.777739
149.106830	-103.777008
149.606829	-103.776043
150.106828	-103.774968
150.606827	-103.773875
151.106826	-103.772830
151.606825	-103.771874
152.106824	-103.771039
152.606824	-103.770351
153.106823	-103.769830
153.606823	-103.769490
154.106823	-103.769344
154.606823	-103.769399
155.106823	-103.769654
155.606823	-103.770099
156.106823	-103.770711
156.606822	-103.771446
157.106821	-103.772237
157.606821	-103.772994
158.106820	-103.773603
158.606820	-103.773940
159.106820	-103.773875
159.606820	-103.773284
160.106818	-103.772049
160.606814	-103.770064
161.106806	-103.767240
161.606793	-103.763514
162.106771	-103.758863
162.606740	-103.753310
163.106699	-103.746925
163.606649	-103.739812
164.106589	-103.732103
164.606523	-103.723945
165.106451	-103.715498
165.606378	-103.706922
166.106305	-103.698382
166.606235	-103.690045
167.106172	-103.682086
167.606117	-103.674694
168.106073	-103.668062
168.606041	-103.662370
169.106020	-103.657765
169.606008	-103.654339
170.106003	-103.652119
170.606002	-103.651075
171.106002	-103.651133
171.606001	-103.652187
172.105997	-103.654097
172.605991	-103.656694
173.105981	-103.659783
173.605970	-103.663177
174.105957	-103.666716
174.605944	-103.670291
175.105932	-103.673831
175.605920	-103.677295
176.105908	-103.680651
176.605898	-103.683870
177.105889	-103.686928
177.605880	-103.689802
178.105873	-103.692472
178.605867	-103.694917
179.105863	-103.697111
179.605859	-103.699022
180.105856	-103.700618
180.605855	-103.701871
181.105854	-103.702780
181.605854	-103.703380
182.105853	-103.703748
182.605853	-103.703987
183.105853	-103.704197
183.605853	-103.704453
184.105853	-103.704797
184.605853	-103.705247
185.105853	-103.705809
185.605852	-103.706488
186.105852	-103.707285
186.605851	-103.708199
187.105850	-103.709230
187.605848	-103.710375
188.105847	-103.711640
188.605845	-103.713048
189.105842	-103.714655
189.605839	-103.716558
190.105833	-103.718905
190.605824	-103.721865
191.105810	-103.725594
191.605789	-103.730194
192.105759	-103.735687
192.605719	-103.742004
193.105670	-103.749004
193.605614	-103.756506
194.105553	-103.764327
194.605489	-103.772317
195.105424	-103.780376
195.605359	-103.788456
196.105293	-103.796547
196.605227	-103.804660
197.105161	-103.812808
197.605094	-103.820997
198.105026	-103.829211
198.604959	-103.837412
199.104893	-103.845546
199.604829	-103.853554
200.104767	-103.861383
200.604709	-103.869008
201.104654	-103.876440
201.604601	-103.883719
202.104550	-103.890890
202.604499	-103.897993
203.104450	-103.905028
203.604402	-103.911915
204.104361	-103.918359
204.604333	-103.923607
205.104327	-103.926070
205.604316	-103.923018
206.104160	-103.910698
206.603502	-103.885168
207.101773	-103.843666
207.598403	-103.785706
208.093101	-103.713062
208.585916	-103.628576
209.076989	-103.534505
209.566201	-103.431197
210.052846	-103.316414
210.535338	-103.185288
211.010871	-103.030849
211.475086	-102.845177
211.922088	-102.621238
212.345313	-102.355074
212.739227	-102.047152
213.100552	-101.701531
213.427398	-101.323123
213.716683	-100.915292
213.962456	-100.479894
214.157884	-100.019737
214.300744	-99.540641
214.397360	-99.050076
214.460416	-98.554050
214.503317	-98.055875
214.536208	-97.556949
214.565054	-97.057780
214.592593	-96.558538
214.619729	-96.059275
214.646478	-95.559991
214.672320	-95.060659
214.696140	-94.561226
214.716038	-94.061619
214.729196	-93.561788
214.731944	-93.061791
214.720085	-92.561926
214.689312	-92.062868
214.635373	-91.565775
214.553717	-91.072471
214.438973	-90.585797
214.285155	-90.110038
214.087397	-89.650830
213.844604	-89.213782
213.560658	-88.802270
213.242368	-88.416676
212.895616	-88.056434
212.522850	-87.723164
212.123622	-87.422113
211.697515	-87.160533
211.246741	-86.944251
210.775884	-86.776111
210.289976	-86.658333
209.793988	-86.595459
209.294064	-86.592890
208.797505	-86.651060
208.309931	-86.761847
207.833001	-86.912041
207.365624	-87.089729
206.906481	-87.287701
206.455225	-87.503034
206.012145	-87.734725
205.577216	-87.981382
205.149375	-88.240143
204.726393	-88.506770
204.305143	-88.776121
203.881830	-89.042211
203.452050	-89.297707
203.011028	-89.533239
202.554545	-89.737141
202.080693	-89.896498
201.591688	-90.000440
201.093704	-90.045004
200.593770	-90.035260
200.096644	-89.981267
199.604837	-89.890887
199.120983	-89.764720
198.650517	-89.595420
198.203360	-89.371855
197.792362	-89.087328
197.426863	-88.746279
197.107039	-88.361980
196.826210	-87.948279
196.577619	-87.514432
196.358696	-87.064889
196.170925	-86.601486
196.016635	-86.125910
195.895209	-85.640907
195.801580	-85.149769
195.727932	-84.655227
195.666650	-84.158997
195.612213	-83.661968
195.561418	-83.164555
195.512695	-82.666934
195.465316	-82.169184
195.418771	-81.671355
195.372151	-81.173533
195.323393	-80.675912
195.268483	-80.178926
195.201081	-79.683472
195.113186	-79.191239
194.997157	-78.704882
194.848240	-78.227581
194.665570	-77.762153
194.450493	-77.310774
194.203640	-76.875946
193.923357	-76.461877
193.606844	-76.074816
193.253175	-75.721416
192.865527	-75.405672
192.450459	-75.126936
192.015060	-74.881143
191.564580	-74.664206
191.101794	-74.474933
190.627813	-74.315770
190.143613	-74.191120
189.651272	-74.103982
189.153894	-74.052820
